acdc_name,RV,Myo,LV
patient132_frame15,0.7755993930197269,0.3709939865581889,0.8671232876712329
patient133_frame10,0.3952483801295896,0.41323710073710074,0.7456383435463096
patient134_frame15,0.26279317697228144,0.2217367558711087,0.11426066627703098
patient135_frame10,0.4606171071475068,0.4082189112863959,0.7789694379485526
patient136_frame12,0.06105659629299237,0.033824894297205324,0.19511329874506675
patient137_frame11,0.0,0.2375717017208413,0.40098223313592374
patient138_frame10,0.0,0.01628865310360492,0.0
patient139_frame08,0.5570093457943925,0.28907563025210087,0.43870395028850423
patient140_frame09,0.5404912609726238,0.15155963302752293,0.40220569805330436
patient141_frame11,0.3496017970185828,0.2380808386251386,0.09232273838630807
patient142_frame12,0.0,0.0,0.0
patient143_frame12,0.3798477709314969,0.439766081871345,0.806500902903181
patient144_frame09,0.17768320255353107,0.25623175387379293,0.0682410286578704
patient145_frame13,0.33263378803777544,0.3079325421611493,0.5851772860570514
patient146_frame10,0.2973881561934316,0.31712062256809337,0.3745101380132902
patient147_frame09,0.2716814820348099,0.24156761965949244,0.12075471698113208
patient148_frame10,0.0,0.16701799902707962,0.2747195134738387
patient149_frame12,0.3953999075358299,0.32858452053653253,0.4520973836514086
patient150_frame12,0.288898158631786,0.05386052303860523,0.0
